time,t2m,latitude,longitude,number,step,surface
1981-01-19 14:00:00,307.909,4,-73,0,0 days,0
1981-01-19 15:00:00,307.90823,4,-73,0,0 days,0
1981-01-19 16:00:00,307.93518,4,-73,0,0 days,0
1981-01-19 17:00:00,305.09796,4,-73,0,0 days,0
1981-01-19 18:00:00,303.9101,4,-73,0,0 days,0
1981-01-19 19:00:00,302.85925,4,-73,0,0 days,0
1981-01-19 20:00:00,302.0952,4,-73,0,0 days,0
1981-01-19 21:00:00,300.36047,4,-73,0,0 days,0
1981-01-19 22:00:00,300.03217,4,-73,0,0 days,0
1981-01-19 23:00:00,299.7503,4,-73,0,0 days,0
1981-01-20 00:00:00,298.511,4,-73,0,0 days,0
1981-01-20 01:00:00,296.20264,4,-73,0,0 days,0
1981-01-20 02:00:00,295.80005,4,-73,0,0 days,0
1981-01-20 03:00:00,294.63522,4,-73,0,0 days,0
1981-01-20 04:00:00,293.96783,4,-73,0,0 days,0
1981-01-20 05:00:00,296.8094,4,-73,0,0 days,0
1981-01-20 06:00:00,297.55475,4,-73,0,0 days,0
1981-01-20 07:00:00,298.08142,4,-73,0,0 days,0
1981-01-20 08:00:00,299.64178,4,-73,0,0 days,0
1981-01-20 09:00:00,302.59583,4,-73,0,0 days,0
1981-01-20 10:00:00,305.2992,4,-73,0,0 days,0
1981-01-20 11:00:00,305.806,4,-73,0,0 days,0
1981-01-20 12:00:00,307.36157,4,-73,0,0 days,0
1981-01-20 13:00:00,307.16257,4,-73,0,0 days,0
1981-01-20 14:00:00,307.37207,4,-73,0,0 days,0
1981-01-20 15:00:00,307.37744,4,-73,0,0 days,0
1981-01-20 16:00:00,307.51727,4,-73,0,0 days,0
1981-01-20 17:00:00,304.66742,4,-73,0,0 days,0
1981-01-20 18:00:00,303.59338,4,-73,0,0 days,0
1981-01-20 19:00:00,302.57935,4,-73,0,0 days,0
1981-01-20 20:00:00,301.7392,4,-73,0,0 days,0
1981-01-20 21:00:00,300.0129,4,-73,0,0 days,0
1981-01-20 22:00:00,299.1479,4,-73,0,0 days,0
1981-01-20 23:00:00,298.73282,4,-73,0,0 days,0
1981-01-21 00:00:00,297.51306,4,-73,0,0 days,0
1981-01-21 01:00:00,296.0322,4,-73,0,0 days,0
1981-01-21 02:00:00,295.754,4,-73,0,0 days,0
1981-01-21 03:00:00,295.70172,4,-73,0,0 days,0
1981-01-21 04:00:00,295.64935,4,-73,0,0 days,0
1981-01-21 05:00:00,296.46844,4,-73,0,0 days,0
1981-01-21 06:00:00,296.41754,4,-73,0,0 days,0
1981-01-21 07:00:00,296.33517,4,-73,0,0 days,0
1981-01-21 08:00:00,296.92334,4,-73,0,0 days,0
1981-01-21 09:00:00,303.4856,4,-73,0,0 days,0
1981-01-21 10:00:00,304.8022,4,-73,0,0 days,0
1981-01-21 11:00:00,304.9998,4,-73,0,0 days,0
1981-01-21 12:00:00,306.6015,4,-73,0,0 days,0
1981-01-21 13:00:00,306.9459,4,-73,0,0 days,0
1981-01-21 14:00:00,307.06915,4,-73,0,0 days,0
1981-01-21 15:00:00,307.5763,4,-73,0,0 days,0
1981-01-21 16:00:00,307.4224,4,-73,0,0 days,0
1981-01-21 17:00:00,305.56427,4,-73,0,0 days,0
1981-01-21 18:00:00,304.47174,4,-73,0,0 days,0
1981-01-21 19:00:00,303.2774,4,-73,0,0 days,0
1981-01-21 20:00:00,302.59064,4,-73,0,0 days,0
1981-01-21 21:00:00,301.57184,4,-73,0,0 days,0
1981-01-21 22:00:00,300.03925,4,-73,0,0 days,0
1981-01-21 23:00:00,299.24927,4,-73,0,0 days,0
1981-01-22 00:00:00,297.46988,4,-73,0,0 days,0
1981-01-22 01:00:00,296.6803,4,-73,0,0 days,0
1981-01-22 02:00:00,296.37555,4,-73,0,0 days,0
1981-01-22 03:00:00,295.98822,4,-73,0,0 days,0
1981-01-22 04:00:00,297.49042,4,-73,0,0 days,0
1981-01-22 05:00:00,296.32214,4,-73,0,0 days,0
1981-01-22 06:00:00,296.06366,4,-73,0,0 days,0
1981-01-22 07:00:00,296.24072,4,-73,0,0 days,0
1981-01-22 08:00:00,298,4,-73,0,0 days,0
1981-01-22 09:00:00,302.0064,4,-73,0,0 days,0
1981-01-22 10:00:00,305.26993,4,-73,0,0 days,0
1981-01-22 11:00:00,305.6343,4,-73,0,0 days,0
1981-01-22 12:00:00,307.0624,4,-73,0,0 days,0
1981-01-22 13:00:00,307.98618,4,-73,0,0 days,0
1981-01-22 14:00:00,307.74292,4,-73,0,0 days,0
1981-01-22 15:00:00,307.54343,4,-73,0,0 days,0
1981-01-22 16:00:00,307.43738,4,-73,0,0 days,0
1981-01-22 17:00:00,304.825,4,-73,0,0 days,0
1981-01-22 18:00:00,303.79517,4,-73,0,0 days,0
1981-01-22 19:00:00,302.92426,4,-73,0,0 days,0
1981-01-22 20:00:00,302.30182,4,-73,0,0 days,0
1981-01-22 21:00:00,301.0329,4,-73,0,0 days,0
1981-01-22 22:00:00,299.92035,4,-73,0,0 days,0
1981-01-22 23:00:00,299.87024,4,-73,0,0 days,0
1981-01-23 00:00:00,298.84424,4,-73,0,0 days,0
1981-01-23 01:00:00,296.31732,4,-73,0,0 days,0
1981-01-23 02:00:00,296.13428,4,-73,0,0 days,0
1981-01-23 03:00:00,295.55634,4,-73,0,0 days,0
1981-01-23 04:00:00,295.85657,4,-73,0,0 days,0
1981-01-23 05:00:00,296.41388,4,-73,0,0 days,0
1981-01-23 06:00:00,296.94495,4,-73,0,0 days,0
1981-01-23 07:00:00,298.17395,4,-73,0,0 days,0
1981-01-23 08:00:00,300.239,4,-73,0,0 days,0
1981-01-23 09:00:00,303.8849,4,-73,0,0 days,0
1981-01-23 10:00:00,304.24506,4,-73,0,0 days,0
1981-01-23 11:00:00,304.28217,4,-73,0,0 days,0
1981-01-23 12:00:00,306.09982,4,-73,0,0 days,0
1981-01-23 13:00:00,307.5888,4,-73,0,0 days,0
1981-01-23 14:00:00,307.6358,4,-73,0,0 days,0
1981-01-23 15:00:00,308.5041,4,-73,0,0 days,0
1981-01-23 16:00:00,308.4828,4,-73,0,0 days,0
1981-01-23 17:00:00,304.84332,4,-73,0,0 days,0
1981-01-23 18:00:00,304.20734,4,-73,0,0 days,0
1981-01-23 19:00:00,303.38446,4,-73,0,0 days,0
1981-01-23 20:00:00,302.80243,4,-73,0,0 days,0
1981-01-23 21:00:00,301.9489,4,-73,0,0 days,0
1981-01-23 22:00:00,300.0957,4,-73,0,0 days,0
1981-01-23 23:00:00,298.99335,4,-73,0,0 days,0
1981-01-24 00:00:00,298.67548,4,-73,0,0 days,0
1981-01-24 01:00:00,297.9854,4,-73,0,0 days,0
1981-01-24 02:00:00,297.5727,4,-73,0,0 days,0
1981-01-24 03:00:00,296.8053,4,-73,0,0 days,0
1981-01-24 04:00:00,296.3079,4,-73,0,0 days,0
1981-01-24 05:00:00,296.42484,4,-73,0,0 days,0
1981-01-24 06:00:00,296.80264,4,-73,0,0 days,0
1981-01-24 07:00:00,298.5153,4,-73,0,0 days,0
1981-01-24 08:00:00,300.06506,4,-73,0,0 days,0
1981-01-24 09:00:00,304.2783,4,-73,0,0 days,0
1981-01-24 10:00:00,304.5014,4,-73,0,0 days,0
1981-01-24 11:00:00,305.00067,4,-73,0,0 days,0
1981-01-24 12:00:00,307.40814,4,-73,0,0 days,0
1981-01-24 13:00:00,308.32147,4,-73,0,0 days,0
1981-01-24 14:00:00,308.47754,4,-73,0,0 days,0
1981-01-24 15:00:00,308.75497,4,-73,0,0 days,0
1981-01-24 16:00:00,307.7719,4,-73,0,0 days,0
1981-01-24 17:00:00,306.74213,4,-73,0,0 days,0
1981-01-24 18:00:00,304.50018,4,-73,0,0 days,0
1981-01-24 19:00:00,302.9726,4,-73,0,0 days,0
1981-01-24 20:00:00,302.06598,4,-73,0,0 days,0
1981-01-24 21:00:00,301.55286,4,-73,0,0 days,0
1981-01-24 22:00:00,301.09802,4,-73,0,0 days,0
1981-01-24 23:00:00,300.42957,4,-73,0,0 days,0
1981-01-25 00:00:00,298.70258,4,-73,0,0 days,0
1981-01-25 01:00:00,297.1055,4,-73,0,0 days,0
1981-01-25 02:00:00,296.48517,4,-73,0,0 days,0
1981-01-25 03:00:00,296.43237,4,-73,0,0 days,0
1981-01-25 04:00:00,298.24945,4,-73,0,0 days,0
1981-01-25 05:00:00,297.54486,4,-73,0,0 days,0
1981-01-25 06:00:00,297.23224,4,-73,0,0 days,0
1981-01-25 07:00:00,297.8783,4,-73,0,0 days,0
1981-01-25 08:00:00,299.4914,4,-73,0,0 days,0
1981-01-25 09:00:00,304.26123,4,-73,0,0 days,0
1981-01-25 10:00:00,304.83618,4,-73,0,0 days,0
1981-01-25 11:00:00,305.26544,4,-73,0,0 days,0
1981-01-25 12:00:00,307.47552,4,-73,0,0 days,0
1981-01-25 13:00:00,307.85492,4,-73,0,0 days,0
1981-01-25 14:00:00,308.17157,4,-73,0,0 days,0
1981-01-25 15:00:00,308.25806,4,-73,0,0 days,0
1981-01-25 16:00:00,308.19092,4,-73,0,0 days,0
1981-01-25 17:00:00,306.35712,4,-73,0,0 days,0
1981-01-25 18:00:00,304.42395,4,-73,0,0 days,0
1981-01-25 19:00:00,303.46808,4,-73,0,0 days,0
1981-01-25 20:00:00,303.1499,4,-73,0,0 days,0
1981-01-25 21:00:00,301.9336,4,-73,0,0 days,0
1981-01-25 22:00:00,300.39972,4,-73,0,0 days,0
1981-01-25 23:00:00,299.65125,4,-73,0,0 days,0
1981-01-26 00:00:00,298.3039,4,-73,0,0 days,0
1981-01-26 01:00:00,296.00922,4,-73,0,0 days,0
1981-01-26 02:00:00,295.51135,4,-73,0,0 days,0
1981-01-26 03:00:00,294.96857,4,-73,0,0 days,0
1981-01-26 04:00:00,296.62994,4,-73,0,0 days,0
1981-01-26 05:00:00,296.94812,4,-73,0,0 days,0
1981-01-26 06:00:00,295.92847,4,-73,0,0 days,0
1981-01-26 07:00:00,298.3434,4,-73,0,0 days,0
1981-01-26 08:00:00,298.64478,4,-73,0,0 days,0
1981-01-26 09:00:00,303.50946,4,-73,0,0 days,0
1981-01-26 10:00:00,304.73334,4,-73,0,0 days,0
1981-01-26 11:00:00,305.1151,4,-73,0,0 days,0
1981-01-26 12:00:00,307.72186,4,-73,0,0 days,0
1981-01-26 13:00:00,309.2466,4,-73,0,0 days,0
1981-01-26 14:00:00,309.22153,4,-73,0,0 days,0
1981-01-26 15:00:00,308.80453,4,-73,0,0 days,0
1981-01-26 16:00:00,308.96564,4,-73,0,0 days,0
1981-01-26 17:00:00,306.63312,4,-73,0,0 days,0
1981-01-26 18:00:00,304.763,4,-73,0,0 days,0
1981-01-26 19:00:00,303.0468,4,-73,0,0 days,0
1981-01-26 20:00:00,302.0584,4,-73,0,0 days,0
1981-01-26 21:00:00,300.84442,4,-73,0,0 days,0
1981-01-26 22:00:00,300.17953,4,-73,0,0 days,0
1981-01-26 23:00:00,299.87936,4,-73,0,0 days,0
1981-01-27 00:00:00,298.83054,4,-73,0,0 days,0
1981-01-27 01:00:00,296.9818,4,-73,0,0 days,0
1981-01-27 02:00:00,296.6248,4,-73,0,0 days,0
1981-01-27 03:00:00,295.51794,4,-73,0,0 days,0
1981-01-27 04:00:00,294.9002,4,-73,0,0 days,0
1981-01-27 05:00:00,295.63214,4,-73,0,0 days,0
1981-01-27 06:00:00,295.4933,4,-73,0,0 days,0
1981-01-27 07:00:00,297.43802,4,-73,0,0 days,0
1981-01-27 08:00:00,299.3629,4,-73,0,0 days,0
1981-01-27 09:00:00,304.50586,4,-73,0,0 days,0
1981-01-27 10:00:00,305.33032,4,-73,0,0 days,0
1981-01-27 11:00:00,306.06732,4,-73,0,0 days,0
1981-01-27 12:00:00,307.21536,4,-73,0,0 days,0
1981-01-27 13:00:00,308.82565,4,-73,0,0 days,0
1981-01-27 14:00:00,308.8426,4,-73,0,0 days,0
1981-01-27 15:00:00,308.80795,4,-73,0,0 days,0
1981-01-27 16:00:00,308.8833,4,-73,0,0 days,0
1981-01-27 17:00:00,306.4604,4,-73,0,0 days,0
1981-01-27 18:00:00,305.33856,4,-73,0,0 days,0
1981-01-27 19:00:00,304.10333,4,-73,0,0 days,0
1981-01-27 20:00:00,303.35864,4,-73,0,0 days,0
1981-01-27 21:00:00,303.1991,4,-73,0,0 days,0
1981-01-27 22:00:00,300.41302,4,-73,0,0 days,0
1981-01-27 23:00:00,299.47864,4,-73,0,0 days,0
1981-01-28 00:00:00,298.9104,4,-73,0,0 days,0
1981-01-28 01:00:00,297.20953,4,-73,0,0 days,0
1981-01-28 02:00:00,297.92596,4,-73,0,0 days,0
1981-01-28 03:00:00,298.00043,4,-73,0,0 days,0
1981-01-28 04:00:00,296.35443,4,-73,0,0 days,0
1981-01-28 05:00:00,298.93262,4,-73,0,0 days,0
1981-01-28 06:00:00,297.05515,4,-73,0,0 days,0
1981-01-28 07:00:00,299.64725,4,-73,0,0 days,0
1981-01-28 08:00:00,300.03293,4,-73,0,0 days,0
1981-01-28 09:00:00,304.32385,4,-73,0,0 days,0
1981-01-28 10:00:00,305.20123,4,-73,0,0 days,0
1981-01-28 11:00:00,305.13705,4,-73,0,0 days,0
1981-01-28 12:00:00,307.30695,4,-73,0,0 days,0
1981-01-28 13:00:00,308.6286,4,-73,0,0 days,0
1981-01-28 14:00:00,308.71594,4,-73,0,0 days,0
1981-01-28 15:00:00,308.25623,4,-73,0,0 days,0
1981-01-28 16:00:00,308.3424,4,-73,0,0 days,0
1981-01-28 17:00:00,306.5943,4,-73,0,0 days,0
1981-01-28 18:00:00,305.80908,4,-73,0,0 days,0
1981-01-28 19:00:00,304.60004,4,-73,0,0 days,0
1981-01-28 20:00:00,303.49506,4,-73,0,0 days,0
1981-01-28 21:00:00,302.62537,4,-73,0,0 days,0
1981-01-28 22:00:00,301.5246,4,-73,0,0 days,0
1981-01-28 23:00:00,301.2688,4,-73,0,0 days,0
1981-01-29 00:00:00,300.20142,4,-73,0,0 days,0
1981-01-29 01:00:00,299.08173,4,-73,0,0 days,0
1981-01-29 02:00:00,298.8473,4,-73,0,0 days,0
1981-01-29 03:00:00,298.06464,4,-73,0,0 days,0
1981-01-29 04:00:00,296.90973,4,-73,0,0 days,0
1981-01-29 05:00:00,297.2915,4,-73,0,0 days,0
1981-01-29 06:00:00,297.3656,4,-73,0,0 days,0
1981-01-29 07:00:00,298.5127,4,-73,0,0 days,0
1981-01-29 08:00:00,299.03256,4,-73,0,0 days,0
1981-01-29 09:00:00,303.25647,4,-73,0,0 days,0
1981-01-29 10:00:00,303.90952,4,-73,0,0 days,0
1981-01-29 11:00:00,304.2654,4,-73,0,0 days,0
1981-01-29 12:00:00,305.57794,4,-73,0,0 days,0
1981-01-29 13:00:00,308.00122,4,-73,0,0 days,0
1981-01-29 14:00:00,308.2317,4,-73,0,0 days,0
1981-01-29 15:00:00,307.70355,4,-73,0,0 days,0
1981-01-29 16:00:00,307.8625,4,-73,0,0 days,0
1981-01-29 17:00:00,305.463,4,-73,0,0 days,0
1981-01-29 18:00:00,304.72833,4,-73,0,0 days,0
1981-01-29 19:00:00,304.0467,4,-73,0,0 days,0
1981-01-29 20:00:00,303.79022,4,-73,0,0 days,0
1981-01-29 21:00:00,303.23395,4,-73,0,0 days,0
1981-01-29 22:00:00,302.52405,4,-73,0,0 days,0
1981-01-29 23:00:00,302.47876,4,-73,0,0 days,0
1981-01-30 00:00:00,302.03613,4,-73,0,0 days,0
1981-01-30 01:00:00,298.2011,4,-73,0,0 days,0
1981-01-30 02:00:00,297.3602,4,-73,0,0 days,0
1981-01-30 03:00:00,296.6768,4,-73,0,0 days,0
1981-01-30 04:00:00,295.9961,4,-73,0,0 days,0
1981-01-30 05:00:00,296.66437,4,-73,0,0 days,0
1981-01-30 06:00:00,296.37665,4,-73,0,0 days,0
1981-01-30 07:00:00,297.54807,4,-73,0,0 days,0
1981-01-30 08:00:00,300.41693,4,-73,0,0 days,0
1981-01-30 09:00:00,303.93872,4,-73,0,0 days,0
1981-01-30 10:00:00,305.5111,4,-73,0,0 days,0
1981-01-30 11:00:00,305.87302,4,-73,0,0 days,0
1981-01-30 12:00:00,307.26437,4,-73,0,0 days,0
1981-01-30 13:00:00,308.258,4,-73,0,0 days,0
1981-01-30 14:00:00,307.9081,4,-73,0,0 days,0
1981-01-30 15:00:00,307.21774,4,-73,0,0 days,0
1981-01-30 16:00:00,306.93393,4,-73,0,0 days,0
1981-01-30 17:00:00,305.40744,4,-73,0,0 days,0
1981-01-30 18:00:00,304.82196,4,-73,0,0 days,0
1981-01-30 19:00:00,304.00098,4,-73,0,0 days,0
1981-01-30 20:00:00,303.1966,4,-73,0,0 days,0
1981-01-30 21:00:00,302.453,4,-73,0,0 days,0
1981-01-30 22:00:00,301.55078,4,-73,0,0 days,0
1981-01-30 23:00:00,301.16144,4,-73,0,0 days,0
1981-01-31 00:00:00,300.37244,4,-73,0,0 days,0
1981-01-31 01:00:00,298.51233,4,-73,0,0 days,0
1981-01-31 02:00:00,298.5603,4,-73,0,0 days,0
1981-01-31 03:00:00,297.63074,4,-73,0,0 days,0
1981-01-31 04:00:00,296.78046,4,-73,0,0 days,0
1981-01-31 05:00:00,296.50092,4,-73,0,0 days,0
1981-01-31 06:00:00,297.49408,4,-73,0,0 days,0
1981-01-31 07:00:00,297.8706,4,-73,0,0 days,0
1981-01-31 08:00:00,298.68967,4,-73,0,0 days,0
1981-01-31 09:00:00,301.46072,4,-73,0,0 days,0
1981-01-31 10:00:00,304.72794,4,-73,0,0 days,0
1981-01-31 11:00:00,304.95694,4,-73,0,0 days,0
1981-01-31 12:00:00,305.50684,4,-73,0,0 days,0
1981-01-31 13:00:00,306.4839,4,-73,0,0 days,0
1981-01-31 14:00:00,307.09924,4,-73,0,0 days,0
1981-01-31 15:00:00,307.54572,4,-73,0,0 days,0
1981-01-31 16:00:00,307.43512,4,-73,0,0 days,0
1981-01-31 17:00:00,304.7594,4,-73,0,0 days,0
1981-01-31 18:00:00,304.4583,4,-73,0,0 days,0
1981-01-31 19:00:00,303.8388,4,-73,0,0 days,0
1981-01-31 20:00:00,303.50586,4,-73,0,0 days,0
1981-01-31 21:00:00,303.5503,4,-73,0,0 days,0
1981-01-31 22:00:00,301.8897,4,-73,0,0 days,0
1981-01-31 23:00:00,300.4356,4,-73,0,0 days,0
1981-02-01 00:00:00,299.91644,4,-73,0,0 days,0
1981-02-01 01:00:00,298.3683,4,-73,0,0 days,0
1981-02-01 02:00:00,298.18182,4,-73,0,0 days,0
1981-02-01 03:00:00,297.917,4,-73,0,0 days,0
1981-02-01 04:00:00,297.62524,4,-73,0,0 days,0
1981-02-01 05:00:00,297.7143,4,-73,0,0 days,0
1981-02-01 06:00:00,297.7633,4,-73,0,0 days,0
1981-02-01 07:00:00,297.59543,4,-73,0,0 days,0
1981-02-01 08:00:00,297.90222,4,-73,0,0 days,0
1981-02-01 09:00:00,301.36218,4,-73,0,0 days,0
1981-02-01 10:00:00,302.53073,4,-73,0,0 days,0
1981-02-01 11:00:00,302.81937,4,-73,0,0 days,0
1981-02-01 12:00:00,304.91565,4,-73,0,0 days,0
1981-02-01 13:00:00,306.3695,4,-73,0,0 days,0
1981-02-01 14:00:00,306.85413,4,-73,0,0 days,0
1981-02-01 15:00:00,306.4933,4,-73,0,0 days,0
1981-02-01 16:00:00,306.7119,4,-73,0,0 days,0
1981-02-01 17:00:00,305.27557,4,-73,0,0 days,0
1981-02-01 18:00:00,304.7177,4,-73,0,0 days,0
1981-02-01 19:00:00,303.3565,4,-73,0,0 days,0
1981-02-01 20:00:00,302.68463,4,-73,0,0 days,0
1981-02-01 21:00:00,301.774,4,-73,0,0 days,0
1981-02-01 22:00:00,301.4286,4,-73,0,0 days,0
1981-02-01 23:00:00,300.55518,4,-73,0,0 days,0
1981-02-02 00:00:00,299.34863,4,-73,0,0 days,0
1981-02-02 01:00:00,297.5827,4,-73,0,0 days,0
1981-02-02 02:00:00,297.79944,4,-73,0,0 days,0
1981-02-02 03:00:00,296.7426,4,-73,0,0 days,0
1981-02-02 04:00:00,295.63593,4,-73,0,0 days,0
1981-02-02 05:00:00,296.0251,4,-73,0,0 days,0
1981-02-02 06:00:00,296.02112,4,-73,0,0 days,0
1981-02-02 07:00:00,297.317,4,-73,0,0 days,0
1981-02-02 08:00:00,299.65686,4,-73,0,0 days,0
1981-02-02 09:00:00,302.87854,4,-73,0,0 days,0
1981-02-02 10:00:00,304.39633,4,-73,0,0 days,0
1981-02-02 11:00:00,304.33765,4,-73,0,0 days,0
1981-02-02 12:00:00,306.38528,4,-73,0,0 days,0
1981-02-02 13:00:00,307.2379,4,-73,0,0 days,0
1981-02-02 14:00:00,307.19595,4,-73,0,0 days,0
1981-02-02 15:00:00,307.503,4,-73,0,0 days,0
1981-02-02 16:00:00,307.87585,4,-73,0,0 days,0
1981-02-02 17:00:00,306.20697,4,-73,0,0 days,0
1981-02-02 18:00:00,305.44348,4,-73,0,0 days,0
1981-02-02 19:00:00,304.52423,4,-73,0,0 days,0
1981-02-02 20:00:00,304.13495,4,-73,0,0 days,0
1981-02-02 21:00:00,303.5608,4,-73,0,0 days,0
1981-02-02 22:00:00,302.91632,4,-73,0,0 days,0
1981-02-02 23:00:00,302.82104,4,-73,0,0 days,0
1981-02-03 00:00:00,300.52496,4,-73,0,0 days,0
1981-02-03 01:00:00,299.45825,4,-73,0,0 days,0
1981-02-03 02:00:00,299.11243,4,-73,0,0 days,0
1981-02-03 03:00:00,297.52603,4,-73,0,0 days,0
1981-02-03 04:00:00,297.16907,4,-73,0,0 days,0
1981-02-03 05:00:00,297.13803,4,-73,0,0 days,0
1981-02-03 06:00:00,297.24673,4,-73,0,0 days,0
1981-02-03 07:00:00,298.42197,4,-73,0,0 days,0
1981-02-03 08:00:00,298.9271,4,-73,0,0 days,0
1981-02-03 09:00:00,303.59616,4,-73,0,0 days,0
1981-02-03 10:00:00,304.34006,4,-73,0,0 days,0
1981-02-03 11:00:00,304.97803,4,-73,0,0 days,0
1981-02-03 12:00:00,306.58618,4,-73,0,0 days,0
1981-02-03 13:00:00,307.3385,4,-73,0,0 days,0
1981-02-03 14:00:00,307.0551,4,-73,0,0 days,0
1981-02-03 15:00:00,307.33957,4,-73,0,0 days,0
1981-02-03 16:00:00,307.529,4,-73,0,0 days,0
1981-02-03 17:00:00,306.437,4,-73,0,0 days,0
1981-02-03 18:00:00,305.77582,4,-73,0,0 days,0
1981-02-03 19:00:00,305.5312,4,-73,0,0 days,0
1981-02-03 20:00:00,304.83295,4,-73,0,0 days,0
1981-02-03 21:00:00,303.4895,4,-73,0,0 days,0
1981-02-03 22:00:00,301.92688,4,-73,0,0 days,0
1981-02-03 23:00:00,301.50165,4,-73,0,0 days,0
1981-02-04 00:00:00,300.70593,4,-73,0,0 days,0
1981-02-04 01:00:00,300.02625,4,-73,0,0 days,0
1981-02-04 02:00:00,299.9887,4,-73,0,0 days,0
1981-02-04 03:00:00,299.26764,4,-73,0,0 days,0
1981-02-04 04:00:00,299.0006,4,-73,0,0 days,0
1981-02-04 05:00:00,298.8006,4,-73,0,0 days,0
1981-02-04 06:00:00,298.8562,4,-73,0,0 days,0
1981-02-04 07:00:00,300.456,4,-73,0,0 days,0
1981-02-04 08:00:00,301.19934,4,-73,0,0 days,0
1981-02-04 09:00:00,303.73492,4,-73,0,0 days,0
1981-02-04 10:00:00,304.4306,4,-73,0,0 days,0
1981-02-04 11:00:00,304.87457,4,-73,0,0 days,0
1981-02-04 12:00:00,307.16876,4,-73,0,0 days,0
1981-02-04 13:00:00,307.75308,4,-73,0,0 days,0
1981-02-04 14:00:00,308.11847,4,-73,0,0 days,0
1981-02-04 15:00:00,307.6759,4,-73,0,0 days,0
1981-02-04 16:00:00,307.51935,4,-73,0,0 days,0
1981-02-04 17:00:00,305.9964,4,-73,0,0 days,0
1981-02-04 18:00:00,305.42938,4,-73,0,0 days,0
1981-02-04 19:00:00,304.42926,4,-73,0,0 days,0
1981-02-04 20:00:00,303.57782,4,-73,0,0 days,0
1981-02-04 21:00:00,302.81744,4,-73,0,0 days,0
1981-02-04 22:00:00,301.83453,4,-73,0,0 days,0
1981-02-04 23:00:00,300.49933,4,-73,0,0 days,0
1981-02-05 00:00:00,299.2588,4,-73,0,0 days,0
1981-02-05 01:00:00,297.44775,4,-73,0,0 days,0
1981-02-05 02:00:00,297.08063,4,-73,0,0 days,0
1981-02-05 03:00:00,297.06293,4,-73,0,0 days,0
1981-02-05 04:00:00,296.3855,4,-73,0,0 days,0
1981-02-05 05:00:00,296.4756,4,-73,0,0 days,0
1981-02-05 06:00:00,296.74518,4,-73,0,0 days,0
1981-02-05 07:00:00,298.55847,4,-73,0,0 days,0
1981-02-05 08:00:00,299.16687,4,-73,0,0 days,0
1981-02-05 09:00:00,302.5016,4,-73,0,0 days,0
1981-02-05 10:00:00,304.86667,4,-73,0,0 days,0
1981-02-05 11:00:00,305.35098,4,-73,0,0 days,0
1981-02-05 12:00:00,307.26352,4,-73,0,0 days,0
1981-02-05 13:00:00,307.77692,4,-73,0,0 days,0
1981-02-05 14:00:00,307.77747,4,-73,0,0 days,0
1981-02-05 15:00:00,308.72382,4,-73,0,0 days,0
1981-02-05 16:00:00,308.61334,4,-73,0,0 days,0
1981-02-05 17:00:00,307.44977,4,-73,0,0 days,0
1981-02-05 18:00:00,306.28455,4,-73,0,0 days,0
1981-02-05 19:00:00,303.74707,4,-73,0,0 days,0
1981-02-05 20:00:00,302.69354,4,-73,0,0 days,0
1981-02-05 21:00:00,300.96094,4,-73,0,0 days,0
1981-02-05 22:00:00,299.90277,4,-73,0,0 days,0
1981-02-05 23:00:00,299.226,4,-73,0,0 days,0
1981-02-06 00:00:00,298.8252,4,-73,0,0 days,0
1981-02-06 01:00:00,299.00995,4,-73,0,0 days,0
1981-02-06 02:00:00,298.93176,4,-73,0,0 days,0
1981-02-06 03:00:00,298.43304,4,-73,0,0 days,0
1981-02-06 04:00:00,297.2329,4,-73,0,0 days,0
1981-02-06 05:00:00,298.0287,4,-73,0,0 days,0
1981-02-06 06:00:00,297.8421,4,-73,0,0 days,0
1981-02-06 07:00:00,298.3754,4,-73,0,0 days,0
1981-02-06 08:00:00,299.15146,4,-73,0,0 days,0
1981-02-06 09:00:00,303.6042,4,-73,0,0 days,0
1981-02-06 10:00:00,304.4364,4,-73,0,0 days,0
1981-02-06 11:00:00,305.22308,4,-73,0,0 days,0
1981-02-06 12:00:00,306.84308,4,-73,0,0 days,0
1981-02-06 13:00:00,306.42807,4,-73,0,0 days,0
1981-02-06 14:00:00,306.75543,4,-73,0,0 days,0
1981-02-06 15:00:00,307.11505,4,-73,0,0 days,0
1981-02-06 16:00:00,307.029,4,-73,0,0 days,0
1981-02-06 17:00:00,306.3828,4,-73,0,0 days,0
1981-02-06 18:00:00,305.6668,4,-73,0,0 days,0
1981-02-06 19:00:00,303.43445,4,-73,0,0 days,0
1981-02-06 20:00:00,302.03784,4,-73,0,0 days,0
1981-02-06 21:00:00,300.67334,4,-73,0,0 days,0
1981-02-06 22:00:00,300.45892,4,-73,0,0 days,0
1981-02-06 23:00:00,300.21704,4,-73,0,0 days,0
1981-02-07 00:00:00,299.23816,4,-73,0,0 days,0
1981-02-07 01:00:00,297.08127,4,-73,0,0 days,0
1981-02-07 02:00:00,296.63776,4,-73,0,0 days,0
1981-02-07 03:00:00,296.6109,4,-73,0,0 days,0
1981-02-07 04:00:00,297.63397,4,-73,0,0 days,0
1981-02-07 05:00:00,297.06287,4,-73,0,0 days,0
1981-02-07 06:00:00,297.33038,4,-73,0,0 days,0
1981-02-07 07:00:00,298.36627,4,-73,0,0 days,0
1981-02-07 08:00:00,297.87213,4,-73,0,0 days,0
